,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Quantity,Discount,Profit,Order_DOW,Ship_DOW,Order_Month,Ship_Month,Order_Year,Ship_Year
9419,9420,CA-2017-152926,2017-02-10,2017-04-10,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,2,0.8,-38.8212,10,10,2,4,2017,2017
9420,9421,CA-2017-152926,2017-02-10,2017-04-10,Second Class,SC-20695,Steve Chapman,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,6,0.8,-56.0592,10,10,2,4,2017,2017
9421,9422,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,6,0.2,60.4752,23,27,7,7,2014,2014
9422,9423,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,5,0.0,11.803,23,27,7,7,2014,2014
9423,9424,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10004531,Technology,Phones,AT&T CL2909,3,0.2,37.797,23,27,7,7,2014,2014
9424,9425,CA-2014-145254,2014-07-23,2014-07-27,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,3,0.0,4.95,23,27,7,7,2014,2014
9425,9426,CA-2014-116246,2014-12-09,2014-09-17,Second Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,10035,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,6,0.1,420.588,9,17,12,9,2014,2014
9426,9427,CA-2016-160479,2016-09-15,2016-09-20,Standard Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,5,0.0,13.452,15,20,9,9,2016,2016
9427,9428,CA-2014-167486,2014-11-27,2014-01-12,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Buffalo,New York,14215,East,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,5,0.0,39.98,27,12,11,1,2014,2014
9428,9429,CA-2014-152100,2014-11-05,2014-05-16,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Huntsville,Texas,77340,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,8,0.3,-69.312,5,16,11,5,2014,2014
9429,9430,CA-2015-166219,2015-08-28,2015-01-09,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,5,0.2,82.497,28,9,8,1,2015,2015
9430,9431,CA-2015-166219,2015-08-28,2015-01-09,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,75081,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,1,0.3,-16.2613,28,9,8,1,2015,2015
9431,9432,CA-2015-111864,2015-06-19,2015-06-19,Same Day,PP-18955,Paul Prost,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,2,0.2,1.9926,19,19,6,6,2015,2015
9432,9433,CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,2,0.2,-5.264,17,23,8,8,2015,2015
9433,9434,CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,7,0.2,12.7008,17,23,8,8,2015,2015
9434,9435,CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,3,0.2,1.1556,17,23,8,8,2015,2015
9435,9436,CA-2015-119627,2015-08-17,2015-08-23,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,4,0.2,-31.6,17,23,8,8,2015,2015
9436,9437,CA-2015-160787,2015-09-25,2015-09-25,Same Day,BM-11785,Bryan Mills,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2,0.7,-2.0622,25,25,9,9,2015,2015
9437,9438,CA-2017-107853,2017-05-26,2017-05-31,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Oceanside,California,92054,West,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,2,0.0,6.2208,26,31,5,5,2017,2017
9438,9439,CA-2017-126144,2017-07-31,2017-05-08,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,4,0.4,-57.1152,31,8,7,5,2017,2017
9439,9440,US-2014-154655,2014-12-10,2014-10-17,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623,Central,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",2,0.2,2.502,10,17,12,10,2014,2014
9440,9441,CA-2014-100391,2014-05-25,2014-05-29,Standard Class,BW-11065,Barry Weirich,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,2,0.0,6.7252,25,29,5,5,2014,2014
9441,9442,CA-2014-165477,2014-12-29,2014-12-31,Second Class,RE-19405,Ricardo Emerson,Consumer,United States,Kent,Ohio,44240,East,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,5,0.2,6.045,29,31,12,12,2014,2014
9442,9443,CA-2017-165904,2017-07-04,2017-11-04,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Jacksonville,Florida,32216,South,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,2,0.2,1.2192,4,4,7,11,2017,2017
9443,9444,CA-2017-165904,2017-07-04,2017-11-04,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Jacksonville,Florida,32216,South,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,2,0.2,19.1786,4,4,7,11,2017,2017
9444,9445,CA-2015-104052,2015-01-03,2015-02-03,First Class,TP-21565,Tracy Poddar,Corporate,United States,Coppell,Texas,75019,Central,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,4,0.2,34.742,3,3,1,2,2015,2015
9445,9446,CA-2015-168277,2015-05-29,2015-03-06,Standard Class,KB-16315,Karl Braun,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-LA-10004484,Office Supplies,Labels,Avery 476,3,0.0,5.6994,29,6,5,3,2015,2015
9446,9447,CA-2016-158617,2016-09-22,2016-09-28,Standard Class,AC-10660,Anna Chung,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,6,0.0,16.146,22,28,9,9,2016,2016
9447,9448,CA-2017-136882,2017-05-27,2017-03-06,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",5,0.0,138.417,27,6,5,3,2017,2017
9448,9449,US-2016-148957,2016-09-17,2016-09-23,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Redmond,Washington,98052,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,4,0.0,5.9136,17,23,9,9,2016,2016
9449,9450,CA-2014-140032,2014-08-09,2014-09-13,Standard Class,TS-21340,Toby Swindell,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",2,0.2,3.0128,9,13,8,9,2014,2014
9450,9451,CA-2017-145506,2017-03-06,2017-07-06,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Spokane,Washington,99207,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,9,0.0,5.4504,6,6,3,7,2017,2017
9451,9452,CA-2015-129546,2015-09-28,2015-05-10,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",3,0.0,55.845,28,10,9,5,2015,2015
9452,9453,CA-2015-129546,2015-09-28,2015-05-10,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,6,0.2,26.5824,28,10,9,5,2015,2015
9453,9454,CA-2015-129546,2015-09-28,2015-05-10,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,3,0.0,13.6851,28,10,9,5,2015,2015
9454,9455,CA-2015-129546,2015-09-28,2015-05-10,Standard Class,RP-19855,Roy Phan,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,2,0.2,-8.2764,28,10,9,5,2015,2015
9455,9456,CA-2016-140977,2016-06-16,2016-06-19,Second Class,JL-15175,James Lanier,Home Office,United States,Chattanooga,Tennessee,37421,South,TEC-MA-10003493,Technology,Machines,Penpower WorldCard Pro Card Scanner,1,0.5,-1.8295,16,19,6,6,2016,2016
9456,9457,CA-2017-151855,2017-05-27,2017-03-06,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,27405,South,TEC-AC-10002380,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,3,0.2,0.3399,27,6,5,3,2017,2017
9457,9458,CA-2017-151855,2017-05-27,2017-03-06,Standard Class,BW-11110,Bart Watters,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",5,0.7,-10.05,27,6,5,3,2017,2017
9458,9459,CA-2014-138240,2014-09-10,2014-10-14,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,3,0.0,41.934,10,14,9,10,2014,2014
9459,9460,CA-2014-138240,2014-09-10,2014-10-14,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,1,0.2,-2.9985,10,14,9,10,2014,2014
9460,9461,CA-2014-101833,2014-11-17,2014-11-22,Second Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10024,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,3,0.0,17.22,17,22,11,11,2014,2014
9461,9462,CA-2014-100867,2014-10-19,2014-10-24,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Lakewood,California,90712,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,6,0.2,20.097,19,24,10,10,2014,2014
9462,9463,US-2017-109610,2017-11-25,2017-11-30,Second Class,BS-11590,Brendan Sweed,Corporate,United States,Louisville,Kentucky,40214,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2,0.0,168.4704,25,30,11,11,2017,2017
9463,9464,CA-2014-156545,2014-02-27,2014-03-03,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,4,0.2,3.4048,27,3,2,3,2014,2014
9464,9465,CA-2014-109127,2014-12-21,2014-12-25,Standard Class,JC-15775,John Castell,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10004409,Office Supplies,Labels,Avery 492,6,0.0,7.9488,21,25,12,12,2014,2014
9465,9466,CA-2016-126858,2016-11-19,2016-11-23,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Seattle,Washington,98115,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,2,0.0,1.598,19,23,11,11,2016,2016
9466,9467,CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,6,0.2,55.5822,11,11,5,10,2017,2017
9467,9468,CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,2,0.4,-66.6,11,11,5,10,2017,2017
9468,9469,CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,2,0.0,6.2208,11,11,5,10,2017,2017
9469,9470,CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",2,0.0,53.2608,11,11,5,10,2017,2017
9470,9471,CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,2,0.0,3.9992,11,11,5,10,2017,2017
9471,9472,CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,1,0.2,3.7128,11,11,5,10,2017,2017
9472,9473,CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,2,0.1,24.2012,11,11,5,10,2017,2017
9473,9474,CA-2017-102925,2017-05-11,2017-10-11,Second Class,CD-12280,Christina DeMoss,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",5,0.0,38.532,11,11,5,10,2017,2017
9474,9475,CA-2015-100818,2015-05-31,2015-05-06,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2,0.2,1.9926,31,6,5,5,2015,2015
9475,9476,CA-2015-100818,2015-05-31,2015-05-06,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,7,0.2,54.215,31,6,5,5,2015,2015
9476,9477,CA-2015-100818,2015-05-31,2015-05-06,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",2,0.6,-61.872,31,6,5,5,2015,2015
9477,9478,CA-2015-100818,2015-05-31,2015-05-06,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3,0.8,-6.237,31,6,5,5,2015,2015
9478,9479,CA-2014-126193,2014-07-09,2014-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,5,0.2,4.1125,9,14,7,9,2014,2014
9479,9480,CA-2014-126193,2014-07-09,2014-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3,0.8,-6.5076,9,14,7,9,2014,2014
9480,9481,CA-2014-126193,2014-07-09,2014-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Oswego,Illinois,60543,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,5,0.8,-533.7325,9,14,7,9,2014,2014
9481,9482,CA-2017-150504,2017-06-11,2017-12-11,Standard Class,HG-14845,Harry Greene,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",2,0.2,1.816,11,11,6,12,2017,2017
9482,9483,CA-2015-158351,2015-06-20,2015-06-24,Second Class,BC-11125,Becky Castell,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,2,0.2,91.9954,20,24,6,6,2015,2015
9483,9484,CA-2014-122679,2014-07-22,2014-07-28,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,6,0.0,6.4944,22,28,7,7,2014,2014
9484,9485,CA-2016-164770,2016-02-12,2016-04-12,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,10,0.32,-137.976,12,12,2,4,2016,2016
9485,9486,CA-2016-164770,2016-02-12,2016-04-12,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,77036,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,9,0.2,9.63,12,12,2,4,2016,2016
9486,9487,CA-2017-130505,2017-12-10,2017-12-10,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,26003,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",3,0.3,-76.9536,10,10,12,12,2017,2017
9487,9488,US-2017-125213,2017-11-12,2017-12-13,First Class,NB-18655,Nona Balk,Corporate,United States,Paterson,New Jersey,7501,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3,0.0,2.1582,12,13,11,12,2017,2017
9488,9489,CA-2015-156566,2015-01-10,2015-04-10,First Class,EM-13960,Eric Murdock,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,2,0.2,50.12,10,10,1,4,2015,2015
9489,9490,US-2016-102232,2016-05-08,2016-11-08,Standard Class,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,35810,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",7,0.0,59.115,8,8,5,11,2016,2016
9490,9491,CA-2017-111738,2017-03-01,2017-07-01,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,8,0.2,682.5168,1,1,3,7,2017,2017
9491,9492,CA-2017-111738,2017-03-01,2017-07-01,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3,0.0,3.1008,1,1,3,7,2017,2017
9492,9493,CA-2017-163188,2017-07-11,2017-07-11,Same Day,EC-14050,Erin Creighton,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,9,0.0,19.08,11,11,7,7,2017,2017
9493,9494,CA-2016-105207,2016-03-01,2016-08-01,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",7,0.0,350.427,1,1,3,8,2016,2016
9494,9495,CA-2016-105207,2016-03-01,2016-08-01,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,2,0.0,5.346,1,1,3,8,2016,2016
9495,9496,US-2016-123610,2016-12-05,2016-05-16,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,6,0.0,46.8,5,16,12,5,2016,2016
9496,9497,US-2016-123610,2016-12-05,2016-05-16,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691,West,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,1,0.0,2.3409,5,16,12,5,2016,2016
9497,9498,CA-2017-118213,2017-05-11,2017-07-11,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",1,0.0,2.0286,11,11,5,7,2017,2017
9498,9499,CA-2017-118213,2017-05-11,2017-07-11,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,3,0.0,82.2906,11,11,5,7,2017,2017
9499,9500,CA-2017-118213,2017-05-11,2017-07-11,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,46142,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,10,0.0,31.188,11,11,5,7,2017,2017
9500,9501,CA-2016-149237,2016-05-26,2016-05-30,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,3,0.0,11.3148,26,30,5,5,2016,2016
9501,9502,US-2015-158589,2015-11-20,2015-11-24,Standard Class,KW-16570,Kelly Williams,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,3,0.0,8.01,20,24,11,11,2015,2015
9502,9503,CA-2016-101329,2016-04-22,2016-04-29,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,9,0.0,8.3538,22,29,4,4,2016,2016
9503,9504,CA-2016-101329,2016-04-22,2016-04-29,Standard Class,MM-17920,Michael Moore,Consumer,United States,Rome,New York,13440,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,1,0.0,0.8064,22,29,4,4,2016,2016
9504,9505,CA-2016-113607,2016-10-14,2016-10-18,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,TEC-PH-10004094,Technology,Phones,Motorola L703CM,7,0.0,272.9825,14,18,10,10,2016,2016
9505,9506,CA-2016-113607,2016-10-14,2016-10-18,Standard Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,2,0.0,54.8604,14,18,10,10,2016,2016
9506,9507,CA-2014-149104,2014-05-04,2014-07-04,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,2,0.0,7.476,4,4,5,7,2014,2014
9507,9508,CA-2014-149104,2014-05-04,2014-07-04,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",5,0.0,18.09,4,4,5,7,2014,2014
9508,9509,CA-2014-149104,2014-05-04,2014-07-04,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",3,0.0,4.5837,4,4,5,7,2014,2014
9509,9510,CA-2014-149104,2014-05-04,2014-07-04,Second Class,RD-19900,Ruben Dartt,Consumer,United States,Dearborn Heights,Michigan,48127,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,6,0.0,20.6946,4,4,5,7,2014,2014
9510,9511,CA-2016-105263,2016-06-08,2016-11-08,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",9,0.0,15.7194,8,8,6,11,2016,2016
9511,9512,CA-2014-130575,2014-12-14,2014-12-16,First Class,CS-11845,Cari Sayre,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,3,0.8,-13.896,14,16,12,12,2014,2014
9512,9513,CA-2017-142461,2017-05-30,2017-03-06,Second Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1,0.32,-6.0196,30,6,5,3,2017,2017
9513,9514,CA-2016-125220,2016-10-14,2016-10-19,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Appleton,Wisconsin,54915,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,5,0.0,544.4175,14,19,10,10,2016,2016
9514,9515,CA-2014-100293,2014-03-14,2014-03-18,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,32216,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,6,0.2,31.8696,14,18,3,3,2014,2014
9515,9516,CA-2014-154165,2014-02-17,2014-02-24,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,14,0.2,8.8088,17,24,2,2,2014,2014
9516,9517,CA-2015-123939,2015-08-24,2015-08-26,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",3,0.4,4.0473,24,26,8,8,2015,2015
9517,9518,CA-2015-123939,2015-08-24,2015-08-26,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,3,0.2,2.5056,24,26,8,8,2015,2015
